id,order_id,total_cost,created_on
1020,3029,174,2019-08-25
1021,3030,261,2019-06-13
1022,3034,634,2019-07-05
1023,3038,819,2019-09-15
1024,3043,993,2019-06-29
1025,3044,532,2019-04-19
1026,3045,58,2019-01-12
1027,3047,997,2019-09-10
1028,3049,387,2019-06-27
1029,3051,812,2019-01-17
1030,3052,293,2019-02-04
1031,3057,315,2019-03-28
1032,3060,738,2019-10-15
1033,3065,353,2018-12-27
1034,3069,308,2019-04-03
1035,3071,435,2019-03-03
1036,3073,394,2019-08-12
1037,3075,508,2019-05-29
1038,3076,801,2019-06-22
1039,3078,991,2019-01-08
1040,3079,15,2019-02-16
1041,3088,587,2019-01-15
1042,3089,347,2019-03-08
1043,3090,763,2019-05-09
1044,3094,748,2019-10-08
1045,3095,284,2019-10-22
1046,3097,37,2019-03-16
1047,3100,209,2019-08-23
1048,3103,682,2019-02-27
1049,3106,923,2019-06-12
1050,3109,425,2019-09-21
1051,3112,852,2019-01-26
1052,3113,44,2019-07-04
1053,3115,487,2019-08-29
1054,3117,496,2019-03-06
1055,3119,861,2018-12-18
1056,3121,324,2019-07-07
1057,3124,904,2019-04-03
1058,3125,297,2019-02-19
1059,3131,180,2019-07-08
1060,3132,970,2019-05-07
1061,3133,922,2018-12-22
1062,3134,269,2019-08-14
1063,3136,532,2019-10-15
1064,3137,93,2019-09-12
1065,3142,159,2018-12-26
1066,3146,598,2019-09-01
1067,3153,541,2019-01-17
1068,3154,854,2019-11-25
1069,3156,200,2019-08-15
1070,3157,983,2019-08-07
1071,3158,34,2019-05-13
1072,3161,432,2019-01-30
1073,3163,901,2019-01-12
1074,3165,969,2019-03-27
1075,3166,397,2019-09-15
1076,3168,791,2019-01-17
1077,3170,746,2019-05-04
1078,3171,964,2019-03-10
1079,3172,502,2019-02-19
1080,3178,963,2018-12-20
1081,3179,417,2019-02-08
1082,3180,626,2019-07-29
1083,3181,567,2019-08-31
1084,3183,815,2018-12-25
1085,3185,838,2019-05-26
1086,3189,360,2019-08-21
1087,3190,773,2018-12-22
1088,3195,549,2019-03-09
1089,3196,928,2019-03-01
1090,3198,707,2019-02-28
1091,3199,222,2019-04-09
1092,3205,128,2019-06-29
1093,3208,738,2019-11-24
1094,3209,999,2019-05-23
1095,3218,689,2019-02-02
1096,3219,752,2019-01-09
1097,3220,789,2019-04-11
1098,3224,97,2019-10-27
1099,3226,892,2019-11-20
1100,3230,158,2019-05-19
1101,3233,45,2019-07-03
1102,3236,582,2019-03-06
1103,3243,51,2019-10-27
1104,3244,350,2019-10-26
1105,3245,31,2019-01-06
1106,3247,907,2019-11-22
1107,3248,362,2019-03-30
1108,3252,170,2019-05-07
1109,3254,925,2019-01-21
1110,3257,192,2019-04-06
1111,3260,598,2019-08-18
1112,3261,940,2019-07-24
1113,3263,187,2019-07-21
1114,3266,264,2019-05-11
1115,3267,288,2019-08-01
1116,3269,888,2019-07-16
1117,3273,97,2019-04-20
1118,3282,160,2019-03-09
1119,3283,852,2019-10-02
1120,3285,387,2019-03-24
1121,3286,154,2019-10-17
1122,3288,286,2019-07-10
1123,3291,189,2019-10-08
1124,3297,732,2019-04-04
1125,3302,510,2019-02-11
1126,3306,226,2019-09-26
1127,3313,722,2019-11-27
1128,3315,990,2019-03-14
1129,3318,601,2019-08-26
1130,3320,409,2019-08-17
1131,3323,378,2019-05-11
1132,3327,75,2019-11-27
1133,3328,209,2019-08-12
1134,3332,447,2019-05-07
1135,3335,919,2019-11-17
1136,3336,129,2019-01-17
1137,3338,940,2019-08-17
1138,3341,975,2019-11-11
1139,3342,706,2019-05-10
1140,3343,880,2019-07-15
1141,3356,718,2019-08-29
1142,3357,710,2019-01-12
1143,3358,282,2019-10-25
1144,3361,303,2019-02-07
1145,3362,827,2019-10-19
1146,3366,538,2019-10-03
1147,3368,76,2019-02-12
1148,3369,865,2019-11-14
1149,3373,432,2019-04-16
1150,3378,561,2018-12-26
1151,3379,686,2019-09-06
1152,3382,389,2019-06-08
1153,3386,93,2019-07-27
1154,3393,496,2019-08-31
1155,3399,879,2019-07-22
1156,3400,528,2019-04-20
1157,3406,586,2019-05-18
1158,3407,414,2019-05-30
1159,3409,988,2019-06-27
1160,3412,108,2019-06-07
1161,3420,296,2019-05-15
1162,3424,591,2019-02-04
1163,3426,245,2019-10-22
1164,3432,37,2019-03-10
1165,3433,951,2019-10-31
1166,3437,832,2019-05-07
1167,3438,218,2019-10-02
1168,3445,541,2019-05-02
1169,3447,718,2018-12-15
1170,3449,68,2019-06-09
1171,3451,452,2019-02-18
1172,3455,523,2019-01-27
1173,3456,641,2019-06-20
1174,3460,200,2019-07-21
1175,3462,940,2019-09-04
1176,3468,338,2019-07-17
1177,3469,673,2019-09-06
1178,3475,61,2018-12-16
1179,3477,790,2019-04-28
1180,3478,605,2019-03-24
1181,3479,27,2019-04-24
1182,3486,691,2019-11-07
1183,3487,779,2019-01-14
1184,3491,295,2019-04-20
1185,3492,938,2019-06-17
1186,3498,672,2019-08-12
1187,3504,996,2019-09-11
1188,3506,742,2019-07-20
1189,3507,963,2019-03-23
1190,3508,202,2019-08-02
1191,3509,173,2019-10-13
1192,3513,240,2019-01-05
1193,3515,610,2019-01-26
1194,3517,307,2019-10-08
1195,3527,639,2019-03-29
1196,3528,407,2019-03-14
1197,3530,409,2019-01-03
1198,3532,65,2019-11-30
1199,3535,909,2019-09-09
1200,3536,519,2019-03-24
1201,3539,611,2019-01-22
1202,3544,697,2019-01-17
1203,3548,434,2019-11-16
1204,3550,231,2019-01-16
1205,3555,587,2019-11-17
1206,3556,206,2019-08-15
1207,3557,367,2019-02-04
1208,3558,111,2019-06-09
1209,3564,298,2019-10-14
1210,3565,914,2019-07-15
1211,3569,920,2019-01-18
1212,3570,524,2019-07-19
1213,3574,395,2019-01-31
1214,3580,230,2019-06-04
1215,3585,993,2019-11-30
1216,3588,822,2019-08-15
1217,3597,939,2019-09-06
1218,3603,564,2019-11-04
1219,3609,912,2018-12-16
1220,3611,255,2019-08-22
1221,3614,46,2019-08-11
1222,3617,929,2019-09-16
1223,3618,257,2019-03-23
1224,3619,868,2018-12-28
1225,3620,795,2019-10-27
1226,3622,195,2019-03-26
1227,3631,543,2019-06-15
1228,3636,567,2019-01-10
1229,3637,786,2019-10-18
1230,3638,891,2019-10-09
1231,3642,343,2019-03-10
1232,3643,860,2018-12-29
1233,3648,353,2018-12-16
1234,3649,383,2019-06-11
1235,3650,184,2019-11-15
1236,3655,597,2019-10-21
1237,3661,348,2019-01-11
1238,3666,90,2019-07-02
1239,3673,96,2019-11-20
1240,3677,172,2019-02-06
1241,3678,373,2018-12-19
1242,3680,841,2019-08-10
1243,3681,674,2019-08-06
1244,3682,438,2019-01-07
1245,3684,747,2019-10-19
1246,3685,300,2019-02-25
1247,3695,931,2019-08-09
1248,3696,902,2019-02-14
1249,3697,910,2019-06-21
1250,3699,506,2019-09-11
1251,3702,489,2019-09-01
1252,3705,399,2019-11-28
1253,3708,315,2019-07-12
1254,3711,218,2018-12-03
1255,3715,809,2019-11-14
1256,3716,299,2019-10-14
1257,3720,716,2019-09-24
1258,3728,900,2019-06-16
1259,3730,712,2019-03-04
1260,3732,136,2019-10-17
1261,3740,178,2019-01-07
1262,3743,135,2019-09-10
1263,3744,400,2019-09-03
1264,3745,781,2019-06-07
1265,3747,347,2019-11-26
1266,3751,348,2019-10-21
1267,3752,728,2019-08-19
1268,3755,484,2018-12-04
1269,3756,346,2019-03-19
1270,3768,696,2019-08-12
1271,3769,75,2019-08-29
1272,3770,829,2019-04-01
1273,3787,493,2019-01-15
1274,3788,785,2019-03-12
1275,3791,379,2019-03-09
1276,3795,94,2019-10-16
1277,3797,252,2019-10-05
1278,3798,720,2019-08-29
1279,3800,274,2019-07-27
1280,3802,234,2019-11-19
1281,3804,63,2019-04-24
1282,3805,266,2019-08-03
1283,3808,835,2019-09-07
1284,3817,343,2019-08-09
1285,3818,219,2019-06-03
1286,3820,725,2019-05-19
1287,3821,290,2019-09-22
1288,3827,397,2019-11-02
1289,3828,689,2019-09-28
1290,3830,997,2019-08-25
1291,3832,651,2019-03-04
1292,3833,27,2019-01-19
1293,3836,359,2019-08-02
1294,3837,115,2019-06-06
1295,3839,275,2019-02-19
1296,3842,682,2018-12-06
1297,3845,262,2019-02-23
1298,3846,916,2019-02-11
1299,3852,606,2019-11-16
1300,3854,611,2018-12-07
1301,3858,147,2019-08-31
1302,3859,571,2019-03-08
1303,3860,494,2019-09-09
1304,3868,131,2019-01-07
1305,3875,105,2019-10-20
1306,3878,437,2019-08-31
1307,3880,708,2018-12-16
1308,3885,784,2019-04-04
1309,3887,83,2019-03-01
1310,3888,80,2019-10-10
1311,3889,709,2018-12-05
1312,3894,71,2019-08-22
1313,3897,807,2019-02-27
1314,3898,866,2019-02-08
1315,3900,316,2019-10-12
1316,3903,283,2018-12-06
1317,3905,503,2019-10-05
1318,3906,577,2019-07-05
1319,3909,802,2019-11-08
1320,3913,131,2018-12-30
1321,3915,341,2019-02-21
1322,3917,95,2019-09-24
1323,3919,861,2019-09-04
1324,3925,496,2019-11-06
1325,3927,814,2019-05-10
1326,3930,300,2019-08-01
1327,3931,602,2019-01-27
1328,3932,298,2019-02-19
1329,3935,81,2019-01-18
1330,3939,475,2019-05-23
1331,3942,902,2019-01-02
1332,3943,830,2019-03-16
1333,3945,446,2019-04-06
1334,3950,600,2019-09-18
1335,3951,778,2019-02-10
1336,3957,497,2019-07-20
1337,3960,616,2019-01-25
1338,3966,577,2019-11-17
1339,3974,869,2019-05-04
1340,3980,315,2019-11-15
1341,3985,610,2019-10-20
1342,3986,14,2019-02-19
1343,3989,660,2019-10-19
1344,3991,770,2019-03-20
1345,3993,685,2019-08-04
1346,3994,646,2019-08-26
1347,3996,27,2019-10-07
1348,3997,92,2019-01-30
1349,4002,98,2019-06-16
1350,4007,868,2019-08-14
1351,4016,758,2019-03-11
1352,4025,142,2018-12-08
1353,4031,727,2018-12-27
1354,4032,528,2019-02-25
1355,4039,942,2019-06-05
1356,4040,564,2019-07-12
1357,4047,256,2019-10-15
1358,4049,382,2019-05-27
1359,4055,450,2019-05-25
1360,4061,728,2019-03-03
1361,4062,132,2019-10-21
1362,4063,727,2018-12-13
1363,4064,573,2019-11-01
1364,4065,911,2019-03-14
1365,4074,469,2018-12-23
1366,4076,259,2019-08-29
1367,4085,791,2019-02-12
1368,4088,125,2019-06-06
1369,4090,692,2019-10-14
1370,4097,201,2019-08-02
1371,4108,443,2019-01-31
1372,4109,994,2019-02-19
1373,4110,82,2019-08-31
1374,4113,928,2019-10-20
1375,4115,245,2019-07-02
1376,4121,696,2019-11-14
1377,4130,148,2019-06-17
1378,4140,418,2019-07-30
1379,4145,792,2019-08-12
1380,4146,141,2019-10-04
1381,4148,541,2019-03-16
1382,4149,237,2019-04-15
1383,4151,6,2019-03-14
1384,4155,104,2019-06-05
1385,4164,42,2019-11-10
1386,4165,42,2019-07-22
1387,4172,946,2019-04-29
1388,4173,898,2019-10-03
1389,4176,591,2018-12-25
1390,4177,291,2019-06-09
1391,4178,926,2019-08-18
1392,4185,890,2019-07-21
1393,4190,770,2019-06-26
1394,4199,293,2019-09-03
1395,4200,133,2019-08-18
1396,4201,169,2018-12-27
1397,4202,653,2019-01-16
1398,4203,54,2019-02-05
1399,4206,546,2019-09-06
1400,4208,571,2019-11-12
1401,4210,351,2019-01-14
1402,4213,96,2019-05-20
1403,4215,642,2019-09-20
1404,4222,363,2019-06-23
1405,4223,536,2019-10-07
1406,4226,323,2019-08-12
1407,4229,399,2019-02-13
1408,4231,145,2019-11-18
1409,4232,533,2019-05-13
1410,4245,145,2019-03-08
1411,4251,273,2019-02-04
1412,4252,489,2019-11-16
1413,4254,713,2019-05-26
1414,4256,93,2019-04-17
1415,4258,678,2019-04-07
1416,4259,850,2019-01-12
1417,4260,946,2019-07-01
1418,4266,763,2019-08-05
1419,4269,747,2018-12-30
1420,4272,756,2019-01-05
1421,4273,109,2019-07-20
1422,4277,681,2019-10-29
1423,4283,40,2019-11-14
1424,4285,565,2019-11-04
1425,4291,199,2019-02-20
1426,4298,318,2019-04-17
1427,4299,346,2019-06-12
1428,4300,172,2019-09-17
1429,4303,654,2019-05-11
1430,4305,194,2019-04-18
1431,4311,72,2019-01-25
1432,4319,594,2019-11-18
1433,4322,624,2019-06-26
1434,4323,698,2019-08-05
1435,4324,421,2018-12-07
1436,4327,491,2019-02-03
1437,4328,990,2019-01-05
1438,4333,936,2019-01-04
1439,4334,329,2019-09-12
1440,4337,869,2019-07-08
1441,4338,604,2019-03-06
1442,4342,626,2019-05-04
1443,4343,684,2019-06-11
1444,4344,636,2019-11-12
1445,4345,885,2019-05-01
1446,4348,326,2019-08-10
1447,4350,829,2019-03-02
1448,4351,740,2019-04-18
1449,4352,390,2019-10-20
1450,4354,47,2019-04-11
1451,4356,458,2019-07-26
1452,4363,866,2019-09-25
1453,4367,19,2019-09-20
1454,4368,623,2019-11-20
1455,4369,162,2019-03-11
1456,4374,586,2019-06-15
1457,4376,779,2019-08-22
1458,4378,995,2019-05-22
1459,4381,795,2019-04-30
1460,4391,416,2019-08-24
1461,4394,634,2019-01-02
1462,4395,555,2019-07-30
1463,4396,78,2019-02-08
1464,4404,183,2019-05-11
1465,4406,406,2019-07-05
1466,4410,23,2019-10-03
1467,4412,211,2019-10-20
1468,4414,206,2019-07-01
1469,4416,189,2018-12-09
1470,4417,618,2019-09-10
1471,4420,946,2019-01-23
1472,4422,122,2019-01-12
1473,4424,38,2019-04-12
1474,4429,627,2019-10-26
1475,4433,296,2018-12-01
1476,4434,413,2019-11-09
1477,4442,233,2019-11-29
1478,4444,930,2019-07-26
1479,4445,415,2019-02-13
1480,4448,599,2019-10-03
1481,4450,428,2019-02-25
1482,4452,89,2019-09-28
1483,4455,448,2019-08-04
1484,4461,744,2019-10-19
1485,4462,740,2019-11-17
1486,4463,876,2019-07-07
1487,4464,568,2019-06-24
1488,4465,215,2019-05-07
1489,4466,462,2019-05-10
1490,4470,652,2019-09-09
1491,4471,846,2019-02-10
1492,4472,242,2019-05-27
1493,4474,255,2019-05-28
1494,4483,331,2019-03-26
1495,4485,33,2019-06-11
1496,4487,4,2019-12-01
1497,4488,538,2019-02-20
1498,4489,995,2018-12-07
1499,4491,208,2019-09-08
1500,4492,198,2019-07-21
1501,4497,118,2018-12-20
1502,4498,987,2019-04-13
1503,4500,690,2019-02-13
1504,4503,373,2019-09-24
1505,4507,692,2019-02-04
1506,4508,106,2019-04-01
1507,4509,114,2019-09-07
1508,4511,930,2019-03-22
1509,4517,503,2019-06-30
1510,4518,87,2019-04-21
1511,4519,151,2019-06-20
1512,4520,337,2019-07-04
1513,4522,108,2019-02-28
1514,4523,168,2019-05-11
1515,4524,309,2019-03-21
1516,4526,314,2019-03-16
1517,4528,641,2019-09-02
1518,4530,870,2019-06-11
1519,4533,667,2019-11-21
1520,4534,315,2019-09-17
1521,4536,816,2019-10-01
1522,4540,311,2019-08-07
1523,4541,265,2019-02-21
1524,4544,684,2019-05-28
1525,4545,252,2019-10-12
1526,4547,858,2019-04-20
1527,4548,849,2019-08-15
1528,4553,733,2019-09-23
1529,4554,635,2019-02-01
1530,4555,54,2019-02-07
1531,4558,23,2019-08-30
1532,4564,127,2019-06-25
1533,4567,925,2018-12-15
1534,4571,539,2019-02-05
1535,4575,792,2019-11-02
1536,4577,684,2019-10-07
1537,4578,456,2019-06-19
1538,4582,775,2019-01-05
1539,4589,343,2019-06-28
1540,4593,498,2018-12-25
1541,4595,830,2019-10-14
1542,4596,247,2019-08-07
1543,4597,893,2019-09-06
1544,4598,711,2019-10-04
1545,4602,745,2019-04-14
1546,4603,729,2019-11-28
1547,4605,629,2019-11-05
1548,4607,646,2019-10-28
1549,4612,65,2019-04-10
1550,4613,259,2019-08-21
1551,4618,731,2019-08-05
1552,4621,947,2019-08-18
1553,4623,314,2019-01-07
1554,4628,564,2019-08-24
1555,4631,629,2019-01-03
1556,4632,698,2018-12-31
1557,4634,224,2019-05-28
1558,4636,200,2019-05-04
1559,4639,927,2019-09-06
1560,4644,293,2018-12-04
1561,4647,877,2019-03-26
1562,4648,475,2019-11-10
1563,4649,343,2019-01-15
1564,4650,211,2019-03-24
1565,4655,589,2019-01-26
1566,4662,245,2019-04-06
1567,4663,278,2019-02-08
1568,4665,507,2019-07-10
1569,4666,490,2019-05-06
1570,4667,430,2019-05-19
1571,4668,23,2019-11-09
1572,4671,978,2019-08-20
1573,4682,16,2019-10-31
1574,4684,135,2019-11-23
1575,4695,585,2019-08-27
1576,4697,15,2018-12-10
1577,4698,579,2019-05-02
1578,4699,96,2019-04-22
1579,4704,859,2018-12-22
1580,4705,699,2019-03-29
1581,4707,208,2019-04-07
1582,4712,69,2019-05-29
1583,4717,136,2019-06-18
1584,4719,724,2019-02-08
1585,4722,620,2019-11-16
1586,4729,635,2019-08-12
1587,4731,55,2019-07-25
1588,4732,506,2019-10-17
1589,4733,146,2019-03-05
1590,4735,515,2019-01-05
1591,4743,917,2019-05-28
1592,4744,748,2019-01-17
1593,4748,415,2019-07-20
1594,4750,209,2019-08-11
1595,4751,42,2019-01-23
1596,4753,512,2019-04-29
1597,4757,404,2019-06-25
1598,4762,405,2018-12-03
1599,4764,731,2019-06-04
1600,4767,240,2019-03-01
1601,4768,48,2019-07-19
1602,4775,189,2019-03-29
1603,4776,603,2019-06-17
1604,4781,161,2019-09-19
1605,4782,971,2019-04-14
1606,4785,827,2019-01-05
1607,4786,139,2019-03-13
1608,4795,423,2019-04-20
1609,4799,96,2019-03-21
1610,4800,41,2019-11-24
1611,4802,318,2019-08-18
1612,4803,49,2019-06-20
1613,4804,545,2019-11-08
1614,4807,244,2019-06-11
1615,4808,937,2019-10-27
1616,4809,180,2019-07-13
1617,4811,165,2019-04-03
1618,4817,507,2019-11-22
1619,4818,386,2019-02-17
1620,4821,535,2019-10-06
1621,4823,939,2019-04-19
1622,4824,609,2019-03-03
1623,4825,802,2019-07-21
1624,4829,555,2019-02-17
1625,4831,390,2019-10-28
1626,4833,5,2019-11-25
1627,4834,782,2019-07-15
1628,4835,72,2019-06-16
1629,4836,56,2019-11-08
1630,4839,760,2019-01-14
1631,4841,537,2019-02-24
1632,4845,43,2019-01-26
1633,4846,473,2019-08-02
1634,4848,501,2019-04-23
1635,4850,600,2019-09-30
1636,4854,82,2019-05-21
1637,4857,814,2018-12-13
1638,4863,463,2019-07-29
1639,4868,239,2019-03-13
1640,4872,408,2019-06-12
1641,4874,666,2019-04-06
1642,4878,918,2019-10-10
1643,4879,979,2019-09-01
1644,4880,43,2018-12-18
1645,4883,465,2018-12-10
1646,4884,514,2019-06-27
1647,4888,800,2019-04-17
1648,4890,963,2019-04-16
1649,4892,759,2019-09-01
1650,4897,851,2019-09-16
1651,4901,870,2019-10-10
1652,4906,984,2019-04-03
1653,4907,456,2019-03-17
1654,4911,964,2018-12-02
1655,4913,116,2018-12-17
1656,4914,502,2019-01-06
1657,4921,238,2019-06-09
1658,4922,388,2019-07-07
1659,4925,968,2019-07-16
1660,4927,473,2019-08-31
1661,4928,799,2019-04-10
1662,4931,123,2019-07-13
1663,4933,737,2019-06-06
1664,4934,175,2019-11-21
1665,4940,360,2019-04-10
1666,4941,363,2019-06-05
1667,4942,635,2019-01-05
1668,4946,784,2019-01-27
1669,4953,366,2019-10-19
1670,4955,21,2019-02-03
1671,4956,380,2019-01-31
1672,4957,135,2018-12-08
1673,4966,930,2019-09-08
1674,4969,682,2019-05-05
1675,4970,772,2019-01-04
1676,4972,724,2019-04-15
1677,4973,223,2018-12-09
1678,4975,442,2019-07-29
1679,4976,610,2019-10-06
1680,4977,493,2019-10-29
1681,4984,336,2019-05-14
1682,4987,41,2019-10-21
1683,4991,11,2019-08-11
1684,4995,142,2019-11-08
1685,4997,145,2019-01-03
1686,5000,71,2019-08-04
1687,5003,929,2019-05-18
1688,5004,264,2018-12-08
1689,5005,599,2019-01-24
1690,5006,222,2019-05-25
1691,5007,761,2018-12-24
1692,5009,93,2019-11-12
1693,5011,99,2018-12-13
1694,5012,907,2019-01-11
1695,5015,902,2019-10-30
1696,5017,593,2019-07-30
1697,5025,735,2019-07-04
1698,5027,472,2019-08-29
1699,5028,514,2019-08-25
1700,5031,465,2019-04-30
1701,5032,985,2019-03-02
1702,5033,715,2019-03-09
1703,5036,269,2019-03-29
1704,5039,952,2019-10-04
1705,5046,108,2019-05-11
1706,5053,837,2019-09-06
1707,5060,975,2019-03-05
1708,5061,442,2019-02-26
1709,5062,97,2019-04-13
1710,5063,249,2019-08-18
1711,5066,176,2019-04-17
1712,5067,592,2019-07-13
1713,5075,285,2019-07-15
1714,5076,849,2019-04-22
1715,5078,55,2019-06-27
1716,5079,563,2019-01-31
1717,5080,125,2019-06-07
1718,5083,271,2019-04-20
1719,5085,884,2019-09-07
1720,5087,314,2019-07-17
1721,5089,629,2019-06-30
1722,5090,917,2019-08-27
1723,5095,419,2019-11-14
1724,5099,304,2019-09-19
1725,5100,655,2019-06-15
1726,5102,703,2019-10-28
1727,5107,5,2019-02-19
1728,5109,702,2019-08-09
1729,5112,700,2019-05-15
1730,5115,286,2019-01-17
1731,5120,64,2019-08-24
1732,5123,768,2019-10-12
1733,5127,349,2019-03-18
1734,5130,69,2019-10-10
1735,5131,75,2019-06-06
1736,5135,263,2019-05-19
1737,5136,944,2018-12-16
1738,5140,838,2019-09-23
1739,5141,160,2019-12-01
1740,5148,814,2019-08-01
1741,5152,52,2019-09-10
1742,5154,450,2018-12-01
1743,5155,998,2019-11-25
1744,5159,563,2019-09-05
1745,5164,279,2018-12-21
1746,5167,314,2019-06-02
1747,5170,763,2019-05-18
1748,5173,930,2019-08-21
1749,5174,422,2019-10-28
1750,5175,853,2019-08-29
1751,5179,759,2019-11-12
1752,5184,831,2019-01-29
1753,5185,731,2019-04-10
1754,5186,182,2019-10-14
1755,5187,588,2019-03-15
1756,5198,158,2019-03-11
1757,5201,507,2019-07-16
1758,5202,416,2019-11-06
1759,5206,30,2019-10-21
1760,5207,111,2019-06-13
1761,5212,917,2019-07-04
1762,5213,836,2019-04-20
1763,5215,336,2019-06-02
1764,5219,377,2019-08-17
1765,5220,822,2019-11-19
1766,5223,100,2019-11-04
1767,5225,226,2019-06-10
1768,5228,418,2018-12-06
1769,5229,319,2018-12-21
1770,5232,768,2019-08-04
1771,5236,446,2019-05-05
1772,5239,535,2019-05-07
1773,5241,132,2019-08-18
1774,5243,976,2019-09-22
1775,5245,566,2019-03-02
1776,5246,701,2019-05-20
1777,5248,196,2019-10-04
1778,5253,521,2019-02-08
1779,5254,124,2018-12-29
1780,5255,28,2019-04-10
1781,5260,265,2018-12-23
1782,5261,827,2019-09-24
1783,5263,7,2019-06-01
1784,5267,478,2019-01-25
1785,5269,794,2019-03-20
1786,5275,346,2019-03-14
1787,5277,646,2019-01-02
1788,5285,775,2019-11-09
1789,5287,297,2019-01-08
1790,5288,824,2019-05-21
1791,5290,2,2019-08-03
1792,5292,286,2019-03-07
1793,5293,833,2019-01-25
1794,5298,716,2019-06-05
1795,5299,526,2019-02-24
1796,5301,441,2019-10-26
1797,5303,969,2019-08-18
1798,5307,362,2019-01-28
1799,5309,908,2019-11-17
1800,5310,527,2019-05-20
1801,5314,572,2019-02-09
1802,5315,884,2019-01-08
1803,5320,525,2019-04-23
1804,5323,399,2019-05-21
1805,5326,841,2019-08-17
1806,5334,77,2019-10-10
1807,5335,508,2019-04-19
1808,5336,404,2019-05-11
1809,5337,237,2019-01-02
1810,5338,235,2019-11-10
1811,5349,220,2018-12-02
1812,5353,461,2019-08-08
1813,5354,970,2019-10-11
1814,5356,724,2019-06-21
1815,5357,916,2019-09-10
1816,5360,757,2018-12-12
1817,5362,793,2019-07-29
1818,5364,656,2019-04-25
1819,5366,129,2019-10-04
1820,5369,693,2019-05-08
1821,5373,661,2019-01-10
1822,5374,759,2019-05-01
1823,5375,652,2019-09-11
1824,5381,36,2019-02-01
1825,5382,800,2019-04-07
1826,5383,696,2019-06-02
1827,5384,139,2019-02-05
1828,5385,638,2019-07-20
1829,5389,629,2019-05-18
1830,5393,777,2018-12-15
1831,5396,543,2019-01-02
1832,5397,69,2019-05-17
1833,5401,337,2019-05-18
1834,5411,296,2019-03-30
1835,5415,169,2019-03-10
1836,5425,778,2019-03-13
1837,5430,657,2019-11-23
1838,5432,146,2019-08-12
1839,5434,770,2019-05-01
1840,5435,730,2019-11-13
1841,5437,335,2019-02-07
1842,5439,654,2018-12-21
1843,5444,375,2019-07-30
1844,5450,122,2019-04-06
1845,5451,226,2018-12-01
1846,5452,762,2019-04-10
1847,5453,439,2019-01-17
1848,5454,463,2019-01-13
1849,5457,995,2019-11-12
1850,5459,79,2019-04-15
1851,5465,63,2019-04-11
1852,5466,572,2019-01-27
1853,5467,193,2019-01-02
1854,5471,502,2019-11-27
1855,5472,989,2019-05-14
1856,5473,634,2019-07-13
1857,5474,995,2018-12-24
1858,5475,13,2019-09-12
1859,5477,840,2019-08-29
1860,5478,247,2019-05-30
1861,5479,642,2019-05-27
1862,5481,710,2019-08-04
1863,5484,645,2019-04-03
1864,5485,617,2019-10-14
1865,5488,205,2018-12-22
1866,5492,253,2019-01-05
1867,5495,378,2019-10-17
